regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000013,20000163,G-HISF,191194765715305920,43221875094773970,51387438884192990,186136637035645000,196252894394966820,28804056820524716,57639693369023220,39872830481022280,62902047287363710,None,0
10000013,20000164,GDBW-2,159585415762242370,50370624209800210,109065245818796770,154882092214347800,164288739310136960,35424516071380388,65316732348220024,100186396001982690,117944095635610830,None,0
10000013,20000165,WS5L-X,169410688478326900,84662532662583780,107396066002924130,165462388897377570,173358988059276220,75299621669694000,94025443655473540,98013019613525820,116779112392322420,None,0
10000013,20000166,MW49-U,198122065919163400,86278908295360640,112884013717721180,188361901136579200,207882230701747600,70909715890219060,101648100700502220,109898299988626670,115869727446815680,None,0
10000013,20000167,PX0-P4,167079831815887500,93751860859895120,83223193399508880,159673741846924160,174485921784850780,84146559547203730,103357162172586510,77375246631825300,89071140167192460,None,0
10000013,20000168,2747-4,204893040871076220,67481254908497700,88673400583539500,199873528184916540,209912553557235940,59121942317873620,75840567499121780,80766325297702050,96580475869376960,None,0
10000014,20000169,UX3-N2,-81442355316866580,8631923480121213,-214200260427786100,-95413697560001200,-67471013073731950,-6474580370931769,23738427331174196,-236239332702396960,-192161188153175230,None,0
10000014,20000170,N-OGI1,-50385962997033880,68829433970100,-206009903098076030,-60193527826568470,-40578398167499290,-16111827837568516,16249486705508716,-213778934851332930,-198240871344819100,None,0
10000014,20000171,EM-L3K,-57839716019441940,20012243763780616,-177792227714012300,-66330410360844000,-49349021678039880,12965304139336508,27059183388224724,-185131900233886500,-170452555194138080,None,0
10000014,20000172,ZW-BY5,-73877983179756530,12377178331999202,-177558685188655900,-83003235258357980,-64752731101155064,855558330111969,23898798333886430,-192834337974194560,-162283032403117250,None,0
10000014,20000173,JZV-O6,-76494895410488380,39890070244147490,-176958846165208030,-84018610034170060,-68971180786806720,29438914727131840,50341225761163130,-182150560139566800,-171767132190849280,None,0
10000014,20000174,XR9-LP,-52928534474217260,23288595675585644,-220827674225614400,-60410112861894520,-45446956086540010,11294057514434096,35283133836737190,-243069471270170340,-198585877181058460,None,0
10000014,20000175,9HXQ-G,-81450881881321500,13207198076090702,-245190231620402000,-92174662471891840,-70727101290751150,3103574848172646,23310821304008760,-249425830073688700,-240954633167115300,None,0
10000014,20000176,FDR-EQ,-88697457413247550,21485942477310816,-148900688896617800,-95673746739101660,-81721168087393460,9319123626548708,33652761328072920,-156925789784410000,-140875588008825580,None,0
10000014,20000177,T-1WDH,-66706083137225770,-10643152813927398,-262872906315505860,-71048977257816080,-62363189016635460,-21748300438244456,461994810389658,-272831845251268450,-252913967379743260,None,0
10000014,20000178,A-JI5E,-104539416797228580,18726768846681010,-238961925776486800,-115920989828834300,-93157843765622860,12676361782230962,24777175911131056,-252017052258739900,-225906799294233630,None,0
10000014,20000179,T-HHHT,-105237914571209250,48098756941082290,-139121469927841010,-112476941996704320,-97998887145714190,38840584044690340,57356929837474230,-146888927319642400,-131354012536039620,None,0
10000014,20000180,NNLX-K,-112184180679406600,54300745604045330,-160168481216392130,-120305424282305980,-104062937076507200,48295962571678560,60305528636412090,-166769579638235360,-153567382794548930,None,0
10000014,20000181,6JCS-4,-136857619260586960,18151569994255376,-244034319347046980,-147008004948037340,-126707233573136580,1161604619593198,35141535368917556,-250708890416576420,-237359748277517570,None,0
10000014,20000182,U-JTBT,-151121237270366460,35578621643625664,-260500373218506880,-161958037140939800,-140284437399793100,31482951522825170,39674291764426160,-266295155864050560,-254705590572963230,None,0
10000014,20000183,BRP2-K,-176804941309963740,37992582358795350,-256809915767871300,-188988761791759680,-164621120828167800,33614014191731668,42371150525859040,-269735562065898430,-243884269469844200,None,0
10000015,20000184,1G-8KY,-170701767764399200,111076050825539300,254829097012368100,-182568928270713600,-158834607258084800,105862492630650220,116289609020428370,247086652837989800,262571541186746400,500010,0
10000015,20000185,ST-0EZ,-149929357461714880,115055170547745820,276142050299706370,-160419724271426000,-139438990652003780,111688773538607570,118421567556884080,265770025435615580,286514075163797120,500010,0
10000015,20000186,48R-PS,-160796886805538240,116516423365137730,306956230071331400,-164663628584072930,-156930145027003550,110141409871314670,122891436858960770,291211292543937150,322701167598725600,500010,0
10000015,20000187,N32Z-Z,-123283424376572770,130355916746233600,272087069346603460,-128953626485962430,-117613222267183100,122113066762664940,138598766729802260,265259255536496600,278914883156710270,500010,0
10000015,20000188,UTZ-7B,-152363555496255000,105160977766758420,295524130341407360,-165923397207517150,-138803713784992850,91985084156298640,118336871377218190,279101275767238000,311946984915576700,500010,0
10000015,20000189,E-I1JW,-173614689352501300,95376706609746930,292068686781368800,-188294512586030080,-158934866118972540,76585962635249500,114167450584244350,285628283567654500,298509089995083140,500010,0
10000015,20000190,W9MQ-1,-138789412110039650,104447247066964830,333295412830531900,-147675607720217000,-129903216499862320,99765586413306050,109128907720623620,309050925178008260,357539900483055550,500010,0
10000015,20000191,XHYS-O,-158180842680668670,102604294500277420,359909358424479900,-162624183261006620,-153737502100330720,88864991595745580,116343597404809260,354613236337989440,365205480510970240,500010,0
10000015,20000192,Y8-HHZ,-112552055217389890,113495603798736600,345502510317100700,-142310346158325120,-82793764276454660,104155722810152050,122835484787321170,337670783669245630,353334236964955800,500010,0
10000015,20000193,Y8HB-U,-126207006009345950,95365976418213150,331750125687555500,-138972435293024540,-113441576725667360,91972474209324910,98759478627101390,328187125292628600,335313126082482400,500010,0
10000015,20000194,XMNF-7,-174025244531813220,111018528496858200,348467518252003100,-182303891161996900,-165746597901629540,100078439067647820,121958617926068580,344228837287966300,352706199216039900,500010,0
10000015,20000195,L-1T22,-133695418890679900,126326359915580260,361822060302760400,-139881621604208370,-127509216177151460,117276805600865380,135375914230295140,351547851832856640,372096268772664100,500010,0
10000015,20000196,0HD-6C,-72272899733434110,115871085178430930,355720365480080400,-77649428278428830,-66896371188439384,103682881541464880,128059288815396980,344375002758557700,367065728201603140,500010,0
10000015,20000197,0KTC-R,-82447732162674500,92454439987537170,360418495108089100,-93381660563405730,-71513803761943250,86268432509457800,98640447465616540,355921692453201100,364915297762977100,500010,0
10000016,20000198,Okunda,-173498341107599800,119114083361324260,169857093483746940,-190086400625425340,-156910281589774270,110405659925816370,127822506796832130,160364592197620930,179349594769873000,500001,0
10000016,20000199,Koichi,-148715318885348860,88875072218051800,138953314895442400,-151263297631720350,-143167340138977400,84666599699342740,93083544736760900,124601105954960110,153305523835924700,500001,0
10000016,20000200,Haurala,-164682278144901500,69990843340574880,133150447095324600,-171943004536666140,-157421551753136830,66320943095950310,73660743585199440,130427699527529650,141193388292600110,500001,0
10000016,20000201,Okela,-148880965239040100,88098052338820620,121657951479723860,-159814051282808480,-137947879195271730,74788442736240540,101407661941400700,112708710530392020,129607192429055700,500001,0
10000016,20000202,Kaala,-151468538437091000,75906157336621200,155899026637870400,-159899096222108670,-143037980652073310,77952866391924060,82350742979556180,150422500399572740,161375552876168100,500001,0
10000016,20000203,Makiriemi,-169457970816088900,97010063772913890,148179116429543500,-177234226975084450,-161681714657093380,81187251360216050,112832876185611740,138216830136701220,158141402722385800,500001,0
10000016,20000204,Sela,-144876334421167140,100972679404371100,146818846169962240,-150178062411014240,-139574606431320050,96987028212537630,104958330596204580,137638171423000000,155999520917134940,500001,0
10000016,20000205,Minnen,-188497774404889730,104557625552197730,166024480033186560,-202097953607632700,-174897595202146750,88927690357314880,120187560747080590,153684783066199230,178364177000173860,500001,0
10000016,20000206,Karnola,-174785822904470660,100127480588924020,117514081644433710,-181463138071084220,-165108507738000000,95084940109500000,105170021068346640,112635878922954020,122392284366000000,500001,0
10000016,20000207,Kainokai,-159076455642955700,75650326076199230,129424919642436130,-170087215083607300,-152615394454411870,70638389802162400,80662262350236050,126666991720380980,132182847564491300,500001,0
10000016,20000208,Pietanen,-206340820607275840,92876365280702290,189728718973487200,-215177585685730050,-197504055528821600,78752735765019090,106999994796385490,179737976467416900,199719461479557500,500001,0
10000016,20000209,Asalola,-221933810196553600,113618292491925860,185148769441909800,-227900411575086880,-215967208818020320,107140924045228480,120095660938623220,170934059628838100,199363479254981470,500001,0
10000016,20000210,Malariya,-221133813935922200,89250054705679000,184010748975836960,-233253181241857920,-209014446629986500,77447645254504370,101052464156853630,175038095915481500,192983402036192420,500001,0
10000016,20000211,Umamon,-233466109933311170,72555527988723650,193878176320107140,-247878012181387520,-219054207685234800,58414364828995010,86696691148452290,189352012562846400,198404340077367840,500001,0
10000016,20000212,Mito,-149289865131916220,94583916989528340,164573183732920000,-152505865989730700,-146073864274000000,92532264460891870,97829898375421620,157194372884683600,171951994581000000,500001,0
10000017,20000213,1-Z95W,3680066849768598,66027297732951330,217194254267495680,-10538918200355760,17899051899892956,57380346010008744,74674249455893920,201772575790245800,232615932744745600,500005,0
10000017,20000214,OG-DJD,-2343453392391535,103011150272308750,225356221595521600,-11256225546030752,6569318761247682,95914956486220720,110107344058396780,218182394063815840,232530049127227360,500005,0
10000017,20000215,05-1B6,24309764792394090,85377328573146460,218508500207104900,18293136979076364,30326392605711816,81852493699513500,88902163446779420,205218484900006980,231798515514202780,500005,0
10000017,20000216,WSC-AL,49514509859898300,66586162162291150,186606841381470270,41560843778301400,57468175941495220,55794188618505930,77378135706076370,180138702923866180,193074979839074400,500005,0
10000017,20000217,BS8-ZQ,10405034494453868,89229479558304240,227414110487912480,5158953096711543,15651115892196196,81657715467328580,96801243649279900,214421215419296420,240407005556528540,500005,0
10000017,20000218,I4-DK8,32062960971932988,68939623954375450,201090583061260220,28295300961522628,35830620982343348,56125316734920510,81753931173830380,192512064738792350,209669101383728130,500005,0
10000017,20000219,4I-WP1,14013138685635234,59874912584642320,183856976543526080,10563766808698040,17462510562572428,48636019483426310,71113805685858330,178074332665229500,189639620421822660,500005,0
10000017,20000220,NSM-6F,36302010697321020,95807417177981000,186784678000361730,24884110565451260,47719910829190790,81325435547392050,110289398808569920,176718645710054700,196850710290668770,500005,0
10000017,20000221,F-8DMX,46221100451221700,64593002585824320,211641886482610300,41711379205848504,50730821696594890,57871889738992360,71314115432656280,200900512036396480,222383260928824160,500005,0
10000017,20000222,D-YMGR,-4873854146155956,99806575417837010,259284613144161280,-16065222580565086,6317514288253174,85491289932423260,114121860903250750,247056784113421000,271512442174901540,500005,0
10000017,20000223,2RX9-6,-22601630568876020,90068046919068020,241733566827244540,-29178405475972588,-16024855661779450,82201750375988320,97934343462147710,235485919880806820,247981213773682300,500005,0
